Código;Grupo/Família (Abrev.);Nome do produto;Unidade;Preco_Unit;Cobre_kg;PVC_kg;Skin_kg;Embalagem_kg;Peso_Total_kg
K028;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM VERDE 1KV 90º;M;13.3814;7.74;4.267;0.0;0.025;12.032000000000002
K028;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 16,0MM VERDE 1KV 90º;M;13.3814;8.64;0.0;0.0;0.025;8.665000000000001
K027;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 25,0MM BRANCO 1KV 90º;M;20.0097;0.0;0.0;0.0;0.0;0.0
K029;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM BRANCO 1KV 90º;M;8.7995;8.038;3.402;0.0;0.0133;11.4533
K029;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM BRANCO 1KV 90º;M;8.7995;4.62;3.8;0.0;0.025;8.445
K029;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 10,0MM BRANCO 1KV 90º;M;8.7995;5.5;3.6;0.0;0.025;9.125
K043;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 2,5MM VERMELHO 1KV 90º;M;1.3722;2.0;1.0;0.0;0.0133;3.0133
K043;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 2,5MM VERMELHO 1KV 90º;M;1.3722;1.1;1.5;0.0;0.016;2.616
K043;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 2,5MM VERMELHO 1KV 90º;M;1.3722;1.32;1.5;0.0;0.016;2.8360000000000003
K044;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 2,5MM BRANCO 1KV 90º;M;1.3722;2.0;1.0;0.0;0.0133;3.0133
K044;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 2,5MM BRANCO 1KV 90º;M;1.3722;1.1;1.5;0.0;0.016;2.616
K044;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 2,5MM BRANCO 1KV 90º;M;1.3722;1.32;1.5;0.0;0.016;2.8360000000000003
K045;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 2,5MM AZUL 1KV 90º;M;1.3722;2.0;1.0;0.0;0.0133;3.0133
K045;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 2,5MM AZUL 1KV 90º;M;1.3722;1.1;1.5;0.0;0.016;2.616
K045;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 2,5MM AZUL 1KV 90º;M;1.3722;1.32;1.5;0.0;0.016;2.8360000000000003
K046;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 2,5MM VERDE 1KV 90º;M;1.3722;2.0;1.0;0.0;0.0133;3.0133
K046;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 2,5MM VERDE 1KV 90º;M;1.3722;1.1;1.5;0.0;0.016;2.616
K046;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 2,5MM VERDE 1KV 90º;M;1.3722;1.32;1.5;0.0;0.016;2.8360000000000003
PP054B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 2X6,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP055B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 3X1,5MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K073;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 70,0MM AMARELO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K074;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 50,0MM AMARELO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K075;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 120,0MM AMARELO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K076;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 120,0MM BRANCO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K080;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 35,0MM AMARELO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP080;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 6X1,5MM BRANCO 1KV MAXFIO 100M RL;RL;0.0;0.0;0.0;0.0;0.0;0.0
PP087B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 5X1,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K082;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 35,0MM CINZA 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K021N;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 95,0MM VERMELHO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
K084;CH19M-HEPR/1KV FLEXIVEL;NÃO USAR - CABO ELETRICO FLEX HEPR 120,0MM AMARELO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP088B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X1,0MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
K085;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 2,5MM CINZA 1KV 90º;M;1.3722;2.0;1.0;0.0;0.0133;3.0133
K085;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 2,5MM CINZA 1KV 90º;M;1.3722;1.1;1.5;0.0;0.016;2.616
K085;CH19M-HEPR/1KV FLEXIVEL;CABO ELETREFLEX HEPR 2,5MM CINZA 1KV 90º;M;1.3722;1.32;1.5;0.0;0.016;2.8360000000000003
PP082M;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 4X1,5MM BRANCO 1KV MAXFIO 50M RL;RL;0.0;0.0;0.0;0.0;0.0;0.0
PP081;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 5X1,5MM BRANCO 1KV MAXFIO 100M RL;RL;0.0;0.0;0.0;0.0;0.0;0.0
K104;CH19M-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEX HEPR 400,0MM PRETO 1KV 90º;M;0.0;0.0;0.0;0.0;0.0;0.0
PP098B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 5X4MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP099B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 5X10MM PRETO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
PP100B;CH19M-HEPR/1KV FLEXIVEL;CABO DE CONTROLE PP 6X1,0MM BRANCO 1KV MAXFIO METRO (BOBINA);M;0.0;0.0;0.0;0.0;0.0;0.0
E007M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL EPR 0,6/1KV PVC 90G 95,0MM METRO;M;0.0;0.0;0.0;0.0;0.0;0.0
E006M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL EPR 0,6/1KV PVC 90G 70,0MM METRO;M;0.0;0.0;0.0;0.0;0.0;0.0
E002M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL EPR 0,6/1KV PVC 90G 16,0MM METRO;M;13.3814;12.1;4.9;0.0;0.03;17.03
E002M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL EPR 0,6/1KV PVC 90G 16,0MM METRO;M;13.3814;7.74;4.267;0.0;0.025;12.032000000000002
E002M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL EPR 0,6/1KV PVC 90G 16,0MM METRO;M;13.3814;8.64;0.0;0.0;0.025;8.665000000000001
R005M;CR-R 10,0MM;CABO ELETRICO RIGIDO (SOLIDO) 10,0MM AZUL MAXFIO METRO;M;8.7995;7.8;2.27;1.02;0.0;11.09
R004M;CR-R 10,0MM;CABO ELETRICO RIGIDO (SOLIDO) 10,0MM VERDE MAXFIO METRO;M;8.7995;7.8;2.27;1.02;0.0;11.09
R001M;CR-R 10,0MM;CABO ELETRICO RIGIDO (SOLIDO) 10,0MM PRETO MAXFIO METRO;M;8.7995;7.8;2.27;1.02;0.0;11.09
R002M;CR-R 10,0MM;CABO ELETRICO RIGIDO (SOLIDO) 10,0MM VERMELHO MAXFIO METRO;M;8.7995;7.8;2.27;1.02;0.0;11.09
R023M;CR-R 10,0MM;CABO ELETRICO RIGIDO (SOLIDO) 10,0MM AMARELO MAXFIO METRO;M;8.7995;7.8;2.27;1.02;0.0;11.09
R024M;CR-R 10,0MM;CABO ELETRICO RIGIDO (SOLIDO) 10,0MM BRANCO MAXFIO METRO;M;8.7995;7.8;2.27;1.02;0.0;11.09
E001M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL EPR 0,6/1KV PVC 90G 10,0MM METRO;M;8.7995;8.038;3.402;0.0;0.0133;11.4533
E001M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL EPR 0,6/1KV PVC 90G 10,0MM METRO;M;8.7995;4.62;3.8;0.0;0.025;8.445
E001M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL EPR 0,6/1KV PVC 90G 10,0MM METRO;M;8.7995;5.5;3.6;0.0;0.025;9.125
E003M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL EPR 0,6/1KV PVC 90G 25,0MM METRO;M;20.0097;0.0;0.0;0.0;0.0;0.0
E004M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL EPR 0,6/1KV PVC 90G 35,0MM METRO;M;0.0;0.0;0.0;0.0;0.0;0.0
E005M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL EPR 0,6/1KV PVC 90G 50,0MM METRO;M;0.0;0.0;0.0;0.0;0.0;0.0
E016M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL 10,0MM CORES EPR/PVC 0,6/1KV METRO;M;8.7995;8.038;3.402;0.0;0.0133;11.4533
E016M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL 10,0MM CORES EPR/PVC 0,6/1KV METRO;M;8.7995;4.62;3.8;0.0;0.025;8.445
E016M;CR-HEPR/1KV FLEXIVEL;CABO ELETRICO FLEXIVEL 10,0MM CORES EPR/PVC 0,6/1KV METRO;M;8.7995;5.5;3.6;0.0;0.025;9.125
R004;CR-R 10,0MM;CABO ELETRICO RIGIDO (SOLIDO) 10,0MM VERDE MAXFIO 100M;RL;879.9487;7.8;2.27;1.02;0.0;11.09
R005;CR-R 10,0MM;CABO ELETRICO RIGIDO (SOLIDO) 10,0MM AZUL VOLTMASTER** 100M;RL;879.9487;7.8;2.27;1.02;0.0;11.09
0;0;Total: 1268;0;0.0;0.0;0.0;0.0;0.0;0.0
